Date,Open,High,Low,Close,Adj Close,Volume
2009-12-31,30.77,30.82,30.5,30.5,29.261840999999997,774500
2010-01-04,30.66,31.15,30.66,31.15,29.88545,1553600
2010-01-05,31.139999,31.42,30.709999,30.9,29.645605,1210900
2010-01-06,30.93,31.23,30.65,30.75,29.501690000000004,1039700
2010-01-07,30.85,31.299999,30.639999,31.209999,29.943021999999996,1186300
2010-01-08,31.25,32.68,31.209999,32.619999,31.295776,1906000
2010-01-11,32.869999,33.119999,32.240002000000004,32.279999,30.96957,803500
2010-01-12,32.07,32.189999,31.18,31.309998999999998,30.038969,882200
2010-01-13,31.51,32.790001000000004,31.51,32.759997999999996,31.430088,1360200
2010-01-14,32.529999,33.419998,32.419998,33.360001000000004,32.005741,1185600
2010-01-15,33.34,33.360001000000004,32.220001,32.360001000000004,31.046331,934000
2010-01-19,31.99,32.18,30.780001000000002,32.169998,30.864054,1775900
2010-01-20,31.940001000000002,31.940001000000002,29.6,30.32,29.089146000000003,4784300
2010-01-21,30.290001,30.549999,29.059998999999998,29.23,28.0434,1792000
2010-01-22,29.209999,29.9,28.67,28.75,27.58288,1566600
2010-01-25,29.0,29.77,28.719998999999998,29.540001,28.340815999999997,1579000
2010-01-26,29.42,30.959999,29.299999,30.85,29.597633000000002,1844100
2010-01-27,30.860001,30.860001,29.709999,30.23,29.002803999999998,1858300
2010-01-28,30.280001000000002,30.389999,29.129998999999998,29.389999,28.196901,1066900
2010-01-29,29.43,29.870001000000002,29.02,29.16,27.976242,937600
2010-02-01,29.219998999999998,29.360001,28.799999,29.360001,28.168125,1136800
2010-02-02,29.41,30.42,29.18,30.34,29.108334000000003,1098700
2010-02-03,30.299999,30.299999,29.73,29.879998999999998,28.667007,431200
2010-02-04,29.75,29.75,29.02,29.17,27.985832000000002,945300
2010-02-05,29.200001,29.25,28.4,28.83,27.659636,902800
2010-02-08,28.77,29.129998999999998,28.4,28.940001000000002,27.765172999999997,1375000
2010-02-09,29.27,30.35,29.049999,30.24,29.012394,1585500
2010-02-10,30.049999,31.209999,30.049999,30.870001000000002,29.616825,2193500
2010-02-11,30.73,31.450001,30.450001,31.379998999999998,30.106113,942400
2010-02-12,31.049999,32.02,30.879998999999998,32.02,30.720128999999996,1024000
2010-02-16,32.209998999999996,32.290001000000004,31.700001,32.009997999999996,30.710541,1031100
2010-02-17,32.0,32.299999,31.73,31.84,30.547442999999998,1578100
2010-02-18,31.74,31.950001,31.16,31.91,30.614603000000002,1804500
2010-02-19,31.780001000000002,32.290001000000004,31.780001000000002,32.279999,30.96957,926000
2010-02-22,32.27,32.5,31.370001000000002,31.450001,30.173273,1185600
2010-02-23,31.25,31.389999,30.51,30.559998999999998,29.319401,1275200
2010-02-24,30.57,30.700001,30.190001000000002,30.4,29.165896999999998,1285100
2010-02-25,30.02,31.17,29.52,31.01,29.800152,1725600
2010-02-26,30.52,31.83,29.65,31.02,29.809763,2416700
2010-03-01,31.18,31.75,31.120001000000002,31.690001000000002,30.453619,1207000
2010-03-02,31.85,32.220001,31.67,32.040001000000004,30.789968,686600
2010-03-03,32.200001,32.380001,31.57,31.65,30.415184000000004,882500
2010-03-04,31.6,33.09,31.57,33.029999,31.741333,1720700
2010-03-05,33.23,33.299999,32.810001,33.099998,31.808611,960200
2010-03-08,33.16,33.200001,32.970001,33.060001,31.77017,608700
2010-03-09,32.919998,33.110001000000004,32.540001000000004,32.540001000000004,31.270462,1498100
2010-03-10,32.630001,33.639998999999996,31.870001000000002,33.509997999999996,32.20261,3239800
2010-03-11,33.310001,33.700001,32.98,33.66,32.346756,1536000
2010-03-12,33.599998,33.75,32.41,33.029999,31.741333,1197600
2010-03-15,33.009997999999996,33.939999,32.669998,33.860001000000004,32.538963,1371500
2010-03-16,33.970001,34.169998,33.790001000000004,34.150002,32.817654,1131700
2010-03-17,34.349998,34.990002000000004,34.0,34.630001,33.278912,1750300
2010-03-18,34.77,34.959998999999996,34.099998,34.169998,32.836861,1769600
2010-03-19,34.459998999999996,34.540001000000004,33.84,34.459998999999996,33.115547,1767700
2010-03-22,34.75,36.709998999999996,34.75,36.59,35.162440999999994,3787400
2010-03-23,36.73,36.740002000000004,35.779999,35.950001,34.547421,1192300
2010-03-24,35.91,35.970001,35.02,35.169998,33.797847999999995,1276900
2010-03-25,35.279999,35.459998999999996,34.98,35.18,33.807446,868100
2010-03-26,35.23,35.75,35.18,35.630001,34.239902,1283200
2010-03-29,35.810001,36.169998,35.66,36.07,34.662735,941900
2010-03-30,36.16,36.25,35.689999,35.799999,34.403263,1297100
2010-03-31,35.720001,35.75,34.91,35.09,33.720959,756200
2010-04-01,35.360001000000004,36.880001,35.27,36.709998999999996,35.277767,1578200
2010-04-05,36.709998999999996,37.080002,36.509997999999996,36.630001,35.200886,672600
2010-04-06,36.57,36.970001,36.459998999999996,36.689999,35.258549,789000
2010-04-07,36.540001000000004,36.82,35.810001,36.779999,35.345032,1650600
2010-04-08,36.720001,37.02,36.220001,36.990002000000004,35.546848,1141200
2010-04-09,37.049999,37.099998,36.290001000000004,36.32,34.902977,1126300
2010-04-12,36.34,37.18,36.279999,36.5,35.075953999999996,1792000
2010-04-13,36.549999,36.799999,35.959998999999996,36.060001,34.65313,1102400
2010-04-14,36.279999,36.299999,35.43,35.450001,34.066933,1128500
2010-04-15,35.450001,35.57,35.130001,35.380001,33.999668,1133300
2010-04-16,35.290001000000004,35.52,33.709998999999996,34.860001000000004,33.499943,3856500
2010-04-19,35.240002000000004,35.93,34.639998999999996,35.759997999999996,34.364815,1965500
2010-04-20,36.150002,37.119999,35.43,37.0,35.556446,2057200
2010-04-21,36.93,37.25,35.82,35.990002000000004,34.585869,1347700
2010-04-22,35.689999,36.299999,35.41,35.869999,34.470535,1113000
2010-04-23,35.970001,37.07,35.970001,36.509997999999996,35.085564,1997300
2010-04-26,36.580002,36.639998999999996,35.860001000000004,35.970001,34.566654,1178200
2010-04-27,35.93,38.209998999999996,35.93,36.889998999999996,35.450745,3694900
2010-04-28,36.98,37.189999,36.549999,36.75,35.3162,1379600
2010-04-29,36.869999,38.279999,36.75,38.18,36.690414000000004,1264500
2010-04-30,38.200001,38.68,37.099998,37.119999,35.671768,1487900
2010-05-03,37.32,38.16,36.919998,37.849998,36.373290999999995,1290900
2010-05-04,37.669998,37.669998,36.400002,36.459998999999996,35.037521000000005,1218800
2010-05-05,36.290001000000004,36.860001000000004,35.880001,36.009997999999996,34.605072,1316600
2010-05-06,35.799999,36.450001,33.419998,35.029999,33.663311,1816800
2010-05-07,35.099998,35.900002,34.810001,35.470001,34.086147,2637500
2010-05-10,36.75,36.970001,36.169998,36.650002,35.220112,1332700
2010-05-11,36.32,37.689999,36.060001,37.48,36.017715,1682200
2010-05-12,37.689999,38.099998,37.380001,37.939999,36.45977,1087100
2010-05-13,37.810001,38.540001000000004,37.66,37.700001,36.229145,1291800
2010-05-14,37.48,40.810001,36.900002,39.040001000000004,37.516861,4621900
2010-05-17,43.200001,43.470001,41.0,42.139998999999996,40.495917999999996,7216400
2010-05-18,41.98,42.5,41.459998999999996,41.75,40.121132,3878000
2010-05-19,41.529999,42.209998999999996,41.360001000000004,42.099998,40.457474,1721700
2010-05-20,41.240002000000004,42.59,41.16,41.810001,40.178795,2875700
2010-05-21,41.490002000000004,42.360001000000004,40.759997999999996,41.990002000000004,40.351765,2491600
2010-05-24,41.790001000000004,42.310001,41.400002,41.48,39.861671,1815000
2010-05-25,40.900002,41.959998999999996,40.709998999999996,41.84,40.207626,1911300
2010-05-26,42.07,43.119999,41.759997999999996,42.34,40.688117999999996,1836700
2010-05-27,43.169998,43.630001,42.860001000000004,43.060001,41.428932,1654000
2010-05-28,42.959998999999996,43.169998,42.209998999999996,42.380001,40.7747,1224000
2010-06-01,42.09,42.759997999999996,41.759997999999996,41.900002,40.312874,1217300
2010-06-02,42.040001000000004,43.110001000000004,42.040001000000004,43.099998,41.467434000000004,1334700
2010-06-03,43.459998999999996,43.799999,42.630001,43.360001000000004,41.717571,1033200
2010-06-04,42.639998999999996,43.240002000000004,41.349998,41.57,39.995377000000005,1217400
2010-06-07,41.639998999999996,42.240002000000004,41.029999,41.240002000000004,39.677868,1105400
2010-06-08,41.240002000000004,41.490002000000004,39.73,40.32,38.792728000000004,2064200
2010-06-09,40.610001000000004,41.639998999999996,40.529999,40.880001,39.331532,1559600
2010-06-10,41.560001,41.93,40.880001,41.900002,40.312874,1107900
2010-06-11,41.459998999999996,42.139998999999996,41.380001,42.139998999999996,40.5438,875800
2010-06-14,42.299999,42.700001,42.150002,42.279999,40.678482,925800
2010-06-15,42.68,43.27,42.580002,43.23,41.592499,759100
2010-06-16,42.91,43.34,42.439999,42.759997999999996,41.140301,1704200
2010-06-17,42.900002,43.09,42.189999,42.459998999999996,40.851669,1495700
2010-06-18,42.459998999999996,42.509997999999996,41.25,41.330002,39.764472999999995,1759700
2010-06-21,41.57,41.82,40.02,40.259997999999996,38.735003999999996,1660800
2010-06-22,40.34,40.84,39.209998999999996,39.23,37.744021999999994,1622800
2010-06-23,39.110001000000004,40.290001000000004,38.73,39.779999,38.273182,1729200
2010-06-24,40.380001,40.630001,39.869999,40.25,38.725384000000005,2076200
2010-06-25,40.240002000000004,40.560001,39.939999,40.07,38.5522,1963800
2010-06-28,40.07,40.080002,39.220001,39.48,37.98455,1498500
2010-06-29,38.939999,39.040001000000004,38.080002,38.669998,37.205234999999995,1431700
2010-06-30,38.529999,38.849998,38.119999,38.150002,36.704929,1512800
2010-07-01,38.360001000000004,38.360001000000004,36.43,37.16,35.75243,1676500
2010-07-02,37.290001000000004,37.290001000000004,36.330002,36.59,35.204018,1251000
2010-07-06,37.119999,37.259997999999996,36.259997999999996,36.43,35.050076000000004,1355300
2010-07-07,36.389998999999996,36.77,36.080002,36.740002000000004,35.348343,886800
2010-07-08,36.98,37.869999,36.66,36.740002000000004,35.348343,2478700
2010-07-09,36.720001,36.900002,36.130001,36.490002000000004,35.107807,1308700
2010-07-12,36.450001,36.810001,36.139998999999996,36.400002,35.021214,895500
2010-07-13,36.650002,37.040001000000004,36.48,36.869999,35.473415,834300
2010-07-14,36.880001,37.849998,36.549999,37.59,36.166142,1340400
2010-07-15,37.509997999999996,37.77,36.990002000000004,37.650002,36.223873,1144100
2010-07-16,37.490002000000004,37.490002000000004,36.689999,36.810001,35.415690999999995,1313300
2010-07-19,36.799999,37.150002,36.5,36.639998999999996,35.252125,768800
2010-07-20,36.299999,36.43,35.869999,36.200001,34.828784999999996,1352300
2010-07-21,36.389998999999996,36.389998999999996,34.790001000000004,34.950001,33.626144000000004,2740100
2010-07-22,35.34,35.599998,34.880001,34.900002,33.578041,1010700
2010-07-23,34.73,35.220001,34.599998,35.02,33.693501,1650400
2010-07-26,35.360001000000004,36.560001,34.950001,36.310001,34.934628000000004,2407200
2010-07-27,35.25,36.27,35.0,35.43,34.087963,3449000
2010-07-28,35.549999,35.860001000000004,34.509997999999996,34.560001,33.250916,1139400
2010-07-29,34.700001,35.09,34.0,34.279999,32.98151,1359600
2010-07-30,34.029999,36.040001000000004,33.900002,35.970001,34.607517,2132100
2010-08-02,36.970001,37.509997999999996,34.77,34.919998,33.597271,2190500
2010-08-03,34.709998999999996,36.290001000000004,34.650002,36.200001,34.828784999999996,2215600
2010-08-04,36.400002,38.759997999999996,36.169998,37.73,36.300838,3294200
